HLS_MSE,HLS_MAE,HLS_R2,Keras_MSE,Keras_MAE,Keras_R2
147.0631319725445,9.120688676834106,0.8296590228531853,188.584562605398,11.28407883644104,0.781565384619951
24.074116796239764,4.39079213142395,0.9138956281270902,15.272034076700152,3.0320770740509038,0.9453774810296952
223.436279023588,11.704564452171326,0.793854512433831,215.73889187897228,10.443044304847716,0.8009562312453264
53.00992986795603,7.25224685668945,0.9225037145412222,71.40224455035832,7.181995868682861,0.8956156188122609
29.729881949341802,5.399796724319458,0.9531614077795727,8.011129106780572,2.535860061645508,0.9873786915771458
215.7351241910951,13.276217937469482,0.7521306719677117,149.859271073674,10.347747564315796,0.8278188729826992
57.12561259102267,7.458369731903076,0.8747242259612523,60.88858641319632,6.625525236129761,0.8664720701089328
55.61729085198067,7.3087849617004395,0.8641392126047182,28.90568677476506,4.781768083572388,0.9293897759983916
21.023877949915118,4.311528444290161,0.950865299488714,11.109451626461237,2.676787614822388,0.9740362087426884
44.79045348550426,6.689888000488281,0.9424772066894268,13.519218950688924,3.675134897232056,0.9826377458385738
52.913446644383335,7.26357793807983,0.853158407770239,28.784402337475058,5.36510705947876,0.9201195964605424
22.22965592999799,4.682032108306885,0.8856839325054867,3.272266872476393,1.7795896530151367,0.9831723585001928
20.311385286081645,3.721134901046753,0.9769366255748982,4.136956400791405,1.9877276420593264,0.9953025274688104
29.805819029225063,4.711274862289429,0.8918514299241587,40.8228008572097,5.046092748641968,0.8518769930506135
48.91946420185559,6.951526641845703,0.7690217508686007,33.6493364003436,5.501985549926758,0.8411212196823281
0.2551022936933123,0.37689995765686035,0.9993641119692541,3.288390334661017,1.6825666427612305,0.991803099752818
11.426334817524559,3.369091987609865,0.9239295543756693,10.346786145566966,2.4842896461486816,0.9311166139061688
32.70676184627439,5.706019163131714,0.9217938116590436,31.80944732751039,4.796138346195221,0.9239394092142332
22.960043210026924,4.709918975830078,0.9689945730223883,2.021458678804379,1.3086798191070557,0.9972702059451456
32.959988665106835,4.886455774307251,0.953661514536795,23.772694639815317,3.902222871780396,0.966577941631561
36.38297793150741,5.959689140319824,0.913750935596342,9.737160545834854,2.9785258769989014,0.9769172004389672
14.240378135837545,3.7066750526428223,0.9766556888155726,2.339367649336509,1.456429958343506,0.9961650648697692
118.88508568774023,9.73975419998169,0.8697678989476075,71.15832624570623,6.79256796836853,0.922049950330266
57.222238135928364,7.505678653717041,0.9284350543155349,24.188798327985296,4.9023213386535645,0.9697482990021696
52.222960362589205,6.099895477294918,0.8811577118761568,33.136566522565886,5.747136831283569,0.9245920691058576
45.3368380249176,6.184859275817871,0.9509713346079532,72.22775385227408,6.168775320053101,0.9218906626506248
25.5149027566149,4.680925369262695,0.8727979348311239,32.14155039443767,4.0410027503967285,0.8397614277858844
14.090370445630583,3.6745684146881104,0.955499347914636,26.991662765775917,4.1574547290802,0.9147540798462298
