MSE,MAE,R2
188.584562605398,11.28407883644104,0.781565384619951
15.272034076700152,3.0320770740509033,0.9453774810296952
215.73889187897228,10.443044304847717,0.8009562312453264
71.40224455035832,7.181995868682861,0.8956156188122609
8.011129106780572,2.535860061645508,0.9873786915771458
149.859271073674,10.347747564315796,0.8278188729826992
60.88858641319632,6.625525236129761,0.8664720701089328
28.90568677476506,4.781768083572388,0.9293897759983915
11.109451626461237,2.6767876148223877,0.9740362087426885
13.519218950688924,3.6751348972320557,0.9826377458385738
28.784402337475058,5.36510705947876,0.9201195964605425
3.2722668724763935,1.7795896530151367,0.9831723585001927
4.136956400791405,1.9877276420593262,0.9953025274688105
40.8228008572097,5.046092748641968,0.8518769930506135
33.6493364003436,5.501985549926758,0.8411212196823281
3.288390334661017,1.6825666427612305,0.9918030997528179
10.346786145566966,2.4842896461486816,0.9311166139061688
31.80944732751039,4.796138346195221,0.9239394092142331
2.021458678804379,1.3086798191070557,0.9972702059451457
23.772694639815313,3.9022228717803955,0.966577941631561
9.737160545834854,2.9785258769989014,0.9769172004389671
2.339367649336509,1.4564299583435059,0.9961650648697692
71.15832624570623,6.79256796836853,0.922049950330266
24.188798327985296,4.9023213386535645,0.9697482990021696
33.136566522565886,5.747136831283569,0.9245920691058575
72.22775385227408,6.168775320053101,0.9218906626506249
32.14155039443767,4.0410027503967285,0.8397614277858844
26.991662765775914,4.1574547290802,0.9147540798462298
0.060728664548150846,0.2146463394165039,0.9996528968572995
39.77424718038503,5.301244497299194,0.8485281197164182
11.572759372527912,3.3312509059906006,0.942681192045313
7.407715425774882,2.4564406871795654,0.950054372257229
98.77745398791478,9.615980863571167,0.6152875540346198
3.8266898733855896,1.9164659976959229,0.9949986003009998
7.931005726856824,2.7838199138641357,0.987760323895556
7.906136697234729,2.81162428855896,0.9661530326154958
17.00455054130009,3.1553385257720947,0.9794428929147272
2.284009773970979,1.3909313678741455,0.9892251265518911
57.07943223304028,6.279809951782227,0.9370417678917641
1.0721308361098636,1.0108985900878906,0.9989298000672103
